Cited,Citing
06322971,07972820
06322971,07985547
06322971,07985565
06322971,08053192
06322971,08058004
06322971,08114978
06322971,08143008
06322971,08148153
06322971,08182989
06322971,08268987
06322971,08288521
06322971,08323973
06322971,08476044
06322971,08624016
06322971,08652810
06322971,08703928
06322971,08808995
06322971,08809513
06322971,08822150
06322971,08993271
06322971,09023601
06322971,09051666
06322971,09206477
06322971,09234241
06322971,09297006
06322971,09388457
06322971,09388461
06322971,09512478
06322971,09587270
06322971,09593328
06322971,09902951
06322971,09970050
06322971,10155976
06322971,10202608
06322973,08114615
06322973,08597899
06322973,10018631
06322978,09476043
06322979,06740518
06322979,06809196
06322979,06960467
06322979,07138121
06322979,07172897
06322979,07312087
06322979,07332314
06322979,07598094
06322979,07611908
06322979,07615381
06322979,07629137
06322979,07632638
06322979,07648844
06322979,07655129
06322979,07749445
06322979,07863035
06322979,08557194
06322979,08585972
06322979,08673626
06322979,09086371
06322979,09874542
06322980,06949347
06322980,07041459
06322980,07241421
06322980,07255999
06322980,07358052
06322980,07537938
06322980,07648828
06322980,07902345
06322980,08114599
06322980,08133701
06322980,08198031
06322980,08323887
06322980,08349574
06322980,08383795
06322980,08394944
06322980,08470542
06322980,09051608
06322980,09081019
06322980,09110075
06322980,09404150
06322980,09506918
06322980,09540699
06322980,09939447
06322993,07771959
06323035,06838051
06323035,07135146
06323035,07135667
06323035,07314595
06323035,07390458
06323035,07452712
06323035,07491924
06323035,07497995
06323035,07666362
06323035,07858365
06323035,08247221
06323039,08900856
06323039,09078426
06323039,09376709
06323039,09845489
06323039,09999217
06323043,06420180
06323043,06638770
06323043,06689319
06323043,06770892
06323043,06914229
06323043,06929951
06323043,07078505
06323043,07108979
06323043,07112305
06323043,07141368
06323043,07153689
06323043,07166258
06323043,07282332
06323043,07324677
06323043,07365179
06323043,07407757
06323043,07504213
06323043,08055098
06323043,08067578
06323043,08077951
06323043,08309496
06323043,08520976
06323043,08637434
06323043,09403141
06323043,09409139
06323043,09445025
06323043,09555388
06323043,09833761
06323043,09839894
06323043,09889423
06323043,10053688
06323186,06869764
06323186,06936702
06323186,07625701
06323186,07659070
06323186,07785782
06323186,08148516
06323186,09523678
06323495,06673626
06323495,07489402
06325114,06843962
06325114,06998094
06325114,07135146
06325114,07135667
06325114,07452712
06325114,07491924
06325114,07497995
06325114,07584240
06325114,07628085
06325114,07628960
06325114,07635246
06325114,07648321
06325114,07718442
06325114,07793842
06325114,07832291
06325114,07858365
06325114,08061220
06325114,08083994
06325114,08247221
06325114,08252232
06325114,08283165
06325114,08951719
06325114,09527085
06325114,09637513
06325114,09702887
06325114,10160997
06325114,10168344
06325904,06537499
06325904,06878539
06325904,07105301
06325904,07129554
06325904,07153687
06325904,07256466
06325904,07288404
06325904,07291466
06325904,07344832
06325904,07385267
06325904,07619290
06325904,07695951
06325904,07713849
06325904,07749705
06325904,07910064
06325904,07911009
06325904,07956427
06325904,08093667
06325904,08110669
06325904,08168120
06325904,08198070
06325904,08349604
06325904,08399339
06325904,08888969
06325904,09376713
06325904,09580742
06325904,09791402
06325969,06890481
06325969,08138106
06325969,08574683
06325993,06455030
06326058,07670772
06326058,07740472
06326083,06495016
06326083,07008979
06326083,07148476
06326083,07294247
06326083,07452713
06326083,07682565
06326083,08105554
06326083,08133671
06326083,08216530
06326083,08545772
06326083,08592219
06326083,08685340
06326083,08697452
06326083,09040288
06326083,09186677
06326083,09259734
06326083,09266108
06326083,09347962
06326083,09354159
06326083,09428800
06326083,09618139
06326083,10065189
06326083,10071376
06326136,07829691
06326136,08288520
06326136,08389219
06326136,08557973
06326136,08735564
06326136,09410146
06326136,09797000
06326136,09885092
06326144,06869545
06326144,06933331
06326144,07041371
06326144,07108915
06326144,07147917
06326144,07160613
06326144,07205048
06326144,07214428
06326144,07253435
06326144,07332351
06326144,07368086
06326144,07557070
06326144,07559481
06326144,07682782
06326144,07699979
06326144,07723116
06326144,07858386
06326144,07939170
06326144,07951453
06326144,07998923
06326144,08034259
06326144,08071359
06326144,08071360
06326144,08071361
06326144,08084001
06326144,08238515
06326144,08271202
06326144,08288152
06326144,08288153
06326144,08298677
06326144,08305565
06326144,08313957
06326144,08323903
06326144,08378075
06326144,08426232
06326144,08440397
06326144,08546168
06326144,08639449
06326144,08691384
06326144,08722326
06326144,08859000
06326144,09046477
06326144,09228948
06326144,09274108
06326144,09291566
06326144,09297762
06326144,09304084
06326144,09476054
06326144,09506930
06326144,09530928
06326144,09944984
06326147,07504499
06326147,07582430
06326147,07662568
06326147,07666355
06326147,07863058
06326147,07939310
06326147,07977476
06326147,08207332
06326147,08473085
06326147,09040288
06326147,09186677
06326147,09259734
06326147,09618139
06326147,10071376
06326148,07424368
06326148,07537905
06326148,08835358
06326148,09290808
06326148,09290809
06326148,09315857
06326148,09582877
06326148,09598736
06326148,09708659
06326148,09816137
06326148,09845502
06326148,09905005
06326148,09920366
06326148,10047394
06326148,10059991
06326148,10202646
06326160,06558321
06326160,06702857
06326160,06814843
06326160,06862465
06326160,06882940
06326160,07015701
06326160,07133710
06326160,07390667
06326160,07405055
06326160,07407811
06326160,07452457
06326160,07488601
06326160,07494816
06326160,07519478
06326160,07523004
06326160,07556723
06326160,07569126
06326160,07597793
06326160,07604721
06326160,07632228
06326160,07645373
06326160,07645421
06326160,07711493
06326160,07718439
06326160,07756561
06326160,07935499
06326160,07977112
06326160,08058077
06326160,08083993
06326160,08092668
06326160,08148164
06326160,08155723
06326160,08206565
06326160,08224413
06326160,08231768
06326160,08287453
06326160,08293538
06326160,08298828
06326160,08306598
06326160,08388820
06326160,08391945
06326160,08404100
06326160,08473021
06326160,08496794
06326160,08507289
06326160,08509871
06326160,08568579
06326160,08574423
06326160,08586373
06326160,08647489
06326160,08663442
06326160,08840552
06326160,08859293
06326160,08886273
06326160,08888974
06326160,08888975
06326160,08900430
06326160,09068931
06326160,09074997
06326160,09074998
06326160,09074999
06326160,09075000
06326160,09080954
06326160,09080955
06326160,09080956
06326160,09080957
06326160,09080958
06326160,09080960
06326160,09086372
06326160,09328371
06326160,09410915
06326160,09410917
06326160,09439589
06326160,09451908
06326160,09659037
06326160,09918635
06326160,09931067
06326160,09986942
06326160,10022078
06326160,10039480
06326160,10067082
06326173,06852494
06326173,07049073
06326173,07070961
06326173,09040256
06326174,07786086
06326174,07820378
06326174,07833974
06326174,08476013
06326174,08568637
06326174,08691966
06326174,08748089
06326174,08796023
06326174,08835108
06326174,08962247
06326174,09249456
06326174,09394628
06326174,09605313
06326190,07041470
06326190,08158379
06326190,09186426
06326191,06617155
06326209,07993822
06326210,06752962
06326213,06828567
06326213,06870165
06326213,06929779
06326213,06932940
06326213,07208072
06326213,07309409
06326213,09920352
06326215,06699667
06326215,07019305
06326215,07425310
06326215,07521262
06326215,07727370
06326215,07754056
06326215,07948041
06326215,08465634
06326215,08754454
06326215,08926822
06326215,09146209
06326215,09291613
06326215,10168297
06326335,07807609
06327031,06937323
06327031,06992769
06327031,07026131
06327031,07061594
06327031,07087203
06327031,07094609
06327031,07152616
06327031,07157049
06327031,07170609
06327031,07200088
06327031,07221632
06327031,07271913
06327031,07390464
06327031,07405831
06327031,07428200
06327031,07449146
06327031,07456968
06327031,07522282
06327031,07524455
06327031,07576862
06327031,07659968
06327031,07663092
06327031,07718129
06327031,07787126
06327031,07812956
06327031,07872734
06327031,07910356
06327031,07999927
06327031,08072585
06327031,08298831
06327031,09482680
06327031,09907504
06327410,06551788
06327410,06770441
06327410,06797524
06327410,06859570
06327410,06958245
06327410,06991941
06327410,07033754
06327410,07041510
06327410,07056746
06327410,07057704
06327410,07060431
06327410,07144119
06327410,07166431
06327410,07226734
06327410,07262063
06327410,07285384
06327410,07291504
06327410,07335153
06327410,07335762
06327410,07390628
06327410,07427512
06327410,07455971
06327410,07499806
06327410,07510841
06327410,07563576
06327410,07582420
06327410,07595883
06327410,07604996
06327410,07611869
06327410,07612020
06327410,07615345
06327410,07622294
06327410,07670992
06327410,07702466
06327410,07749774
06327410,07803537
06327410,07813013
06327410,07901897
06327410,07948015
06327410,07955794
06327410,07960119
06327410,08003354
06327410,08023113
06327410,08023162
06327410,08039271
06327410,08039817
06327410,08071393
06327410,08071962
06327410,08076063
06327410,08101431
06327410,08105849
06327410,08124402
06327410,08143599
06327410,08150626
06327410,08150627
06327410,08206917
06327410,08217433
06327410,08242463
06327410,08247849
06327410,08262900
06327410,08263336
06327410,08264014
06327410,08269261
06327410,08278630
06327410,08288103
06327410,08293082
06327410,08306757
06327410,08309368
06327410,08313625
06327410,08313639
06327410,08313904
06327410,08317999
06327410,08349167
06327410,08415176
06327410,08415177
06327410,08415716
06327410,08421437
06327410,08426898
06327410,08426899
06327410,08432149
06327410,08432150
06327410,08435395
06327410,08441044
06327410,08445945
06327410,08450781
06327410,08455927
06327410,08460865
06327410,08460879
06327410,08470164
06327410,08481268
06327410,08486625
06327410,08486629
06327410,08486720
06327410,08487790
06327410,08492799
06327410,08492800
06327410,08496802
06327410,08502278
06327410,08519448
06327410,08524057
06327410,08524487
06327410,08530941
06327410,08535513
06327410,08540865
06327410,08540866
06327410,08540867
06327410,08540868
06327410,08546772
06327410,08552771
06327410,08558288
06327410,08563246
06327410,08575664
06327410,08586947
06327410,08592153
06327410,08592154
06327410,08615367
06327410,08628952
06327410,08653567
06327410,08658017
06327410,08669053
06327410,08673627
06327410,08685230
06327410,08685324
06327410,08691594
06327410,08691754
06327410,08692298
06327410,08698102
06327410,08698212
06327410,08709788
06327410,08712123
06327410,08731847
06327410,08741630
06327410,08741680
06327410,08742469
06327410,08742471
06327410,08742472
06327410,08748947
06327410,08764969
06327410,08766327
06327410,08766328
06327410,08772698
06327410,08776573
06327410,08786331
06327410,08795960
06327410,08796036
06327410,08796186
06327410,08821798
06327410,08822205
06327410,08823380
06327410,08841217
06327410,08858782
06327410,08883424
06327410,08890216
06327410,08906626
06327410,08912005
06327410,08912580
06327410,08936763
06327410,08962366
06327410,08963216
06327410,08983783
06327410,08994076
06327410,09023189
06327410,09039888
06327410,09068220
06327410,09080968
06327410,09109251
06327410,09110015
06327410,09116117
06327410,09128044
06327410,09134269
06327410,09147037
06327410,09150915
06327410,09163283
06327410,09164070
06327410,09187783
06327410,09194000
06327410,09239313
06327410,09251583
06327410,09269708
06327410,09270264
06327410,09274077
06327410,09279148
06327410,09365898
06327410,09377388
06327410,09399217
06327410,09399795
06327410,09400259
06327410,09404920
06327410,09416411
06327410,09436088
06327410,09441267
06327410,09533305
06327410,09611507
06327410,09618475
06327410,09637777
06327410,09671363
06327410,09678012
06327410,09689024
06327410,09694361
06327410,09695468
06327410,09709559
06327410,09745573
06327410,09784679
06327410,09809838
06327410,09809852
06327410,09823217
06327410,09828696
06327410,09835585
06327410,09841398
06327410,09850536
06327410,09852919
06327410,09863880
06327410,09926596
06327410,09927393
06327410,09932626
06327410,09944981
06327410,09944984
06327410,09945807
06327410,09951382
06327410,09958414
06327410,09958415
06327410,09960253
06327410,09964515
06327410,09970984
06327410,09975122
06327410,09985624
06327410,09989489
06327410,09990381
06327410,09995708
06327410,10071377
06327410,10077472
06327410,10100356
06327410,10100357
06327410,10107804
06327410,10125393
06327410,10137449
06327410,10138511
06327410,10150117
06327410,10203300
06327410,10241026
06329024,08025915
06329139,06567751
06329139,06606566
06329139,06815176
06329139,06820012
06329139,06930365
06329139,07187286
06329139,07338811
06329139,07382258
06329139,07438854
06329139,07517494
06329139,07663487
06329139,07734420
06329139,07869957
06329139,07880617
06329139,07935659
06329139,08049623
06329139,08400304
06329139,08441629
06329139,08460879
06329139,08665071
06329139,08669848
06329139,08669849
06329139,08697004
06329139,08900856
06329139,08949032
06329139,09019079
06329139,09078426
06329139,09079182
06329139,09376709
06329139,09417237
06329139,09530035
06329139,09809838
06329139,09829491
06329139,09845489
06329139,09932626
06329139,09999217
06329139,10209266
06329145,06670132
06329145,07258980
06329145,07795009
06329145,07811809
06329145,07939313
06329145,08431388
06329145,08592202
06329145,08945840
06329145,08956857
06329145,08993245
06329145,09040287
06329145,09618505
06329145,09671403
06329145,09797892
06329145,09939443
06329145,09958448
06329146,06635490
06329146,06653067
06329146,06656690
06329146,06680203
06329146,06730484
06329146,06730485
06329146,06787315
06329146,06940065
06329146,06962818
06329146,06974702
06329146,07026167
06329146,07291461
06329146,07349809
06329146,07435406
06329146,07865312
06329146,08068987
06329146,08187893
06329146,08211636
06329146,08352193
06329147,08105780
06329156,06916474
06329156,07902344
06329160,08389263
06329160,09783859
06329161,06702857
06329161,06741877
06329161,06862465
06329161,07110803
06329161,07390667
06329161,07407811
06329161,07452457
06329161,07462264
06329161,07488601
06329161,07494816
06329161,07556723
06329161,07569126
06329161,07597793
06329161,07604721
06329161,07632228
06329161,07645373
06329161,07645421
06329161,07718439
06329161,07756561
06329161,07860545
06329161,07875293
06329161,07879618
06329161,07943385
06329161,07977112
06329161,08058077
06329161,08083993
06329161,08092668
06329161,08148164
06329161,08155723
06329161,08165651
06329161,08206565
06329161,08224413
06329161,08255030
06329161,08255032
06329161,08255033
06329161,08275438
06329161,08287453
06329161,08287703
06329161,08293538
06329161,08298142
06329161,08298828
06329161,08306598
06329161,08338184
06329161,08391945
06329161,08404100
06329161,08414749
06329161,08414750
06329161,08425416
06329161,08447376
06329161,08449464
06329161,08455088
06329161,08473021
06329161,08478377
06329161,08507289
06329161,08509871
06329161,08527025
06329161,08551308
06329161,08557591
06329161,08562528
06329161,08586373
06329161,08613892
06329161,08626257
06329161,08647489
06329161,08652831
06329161,08663442
06329161,08673646
06329161,08679853
06329161,08741590
06329161,08744546
06329161,08761857
06329161,08808515
06329161,08828203
06329161,08840552
06329161,08859293
06329161,08886273
06329161,09261476
06329161,09328371
06329161,09410915
06329161,09410917
06329161,09439589
06329161,09451908
06329161,09566026
06329161,09801574
06329161,09931067
06329161,09986942
06329161,09993186
06329161,10022078
06329161,10039480
06329161,10052055
06329161,10067082
06329161,10154807
06329162,06653092
06329165,06440689
06329165,06699684
06329165,07331248
06329165,07450228
06329165,09790535
06329165,09977004
06329165,10202631
06329179,06759217
06329179,06794135
06329179,06916634
06329179,07163789
06329179,07718370
06329179,07732141
06329179,07767390
06329179,07767423
06329179,07888035
06329179,07897356
06329179,07910336
06329179,08163524
06329179,09012615
06329179,09128101
06329179,09422592
06329179,09458496
06329179,09469876
06329179,09567639
06329179,09611497
06329179,09662649
06329179,09719129
06329179,09790542
06329179,09797905
06329179,10011831
06329179,10233444
06329209,06573369
06329209,06758961
06329209,06780582
06329209,06897015
06329209,06897073
06329209,06998228
06329209,07008769
06329209,07041449
06329209,07049064
06329209,07049151
06329209,07067046
06329209,07067306
06329209,07122382
06329209,07135343
06329209,07148058
06329209,07153682
06329209,07166202
06329209,07179638
06329209,07192629
06329209,07201836
06329209,07223609
06329209,07244349
06329209,07270730
06329209,07294503
06329209,07297497
06329209,07344832
06329209,07364899
06329209,07365162
06329209,07374893
06329209,07374906
06329209,07384742
06329209,07387715
06329209,07396511
06329209,07413712
06329209,07425700
06329209,07460960
06329209,07517496
06329209,07541003
06329209,07592139
06329209,07598094
06329209,07611908
06329209,07615381
06329209,07618788
06329209,07629137
06329209,07632638
06329209,07635572
06329209,07645586
06329209,07648844
06329209,07708945
06329209,07713750
06329209,07749445
06329209,07749723
06329209,07781203
06329209,07785782
06329209,07794946
06329209,07811772
06329209,07846389
06329209,07855057
06329209,07858560
06329209,07881871
06329209,07906758
06329209,07914656
06329209,07927868
06329209,07932213
06329209,07948041
06329209,07960184
06329209,07960312
06329209,07964139
06329209,07964362
06329209,07993905
06329209,08004669
06329209,08007995
06329209,08012703
06329209,08030464
06329209,08034609
06329209,08076461
06329209,08094315
06329209,08105819
06329209,08244484
06329209,08252539
06329209,08273403
06329209,08279444
06329209,08399383
06329209,08426135
06329209,08440201
06329209,08445210
06329209,08449825
06329209,08568966
06329209,08592215
06329209,08637264
06329209,08658367
06329209,08658368
06329209,08658573
06329209,08679806
06329209,08735175
06329209,08754454
06329209,08759017
06329209,08841417
06329209,08871446
06329209,08940538
06329209,08969252
06329209,08969255
06329209,09034798
06329209,09074300
06329209,09103840
06329209,09128101
06329209,09157875
06329209,09194873
06329209,09243275
06329209,09255930
06329209,09291613
06329209,09322829
06329209,09457080
06329209,09469876
06329209,09551721
06329209,09630985
06329209,09708665
06329209,09709558
06329209,09714443
06329209,09790478
06329209,09841427
06329209,09926521
06329209,09938589
06329209,09939443
06329209,09944982
06329209,09958448
06329209,09994631
06329209,10018618
06329209,10088483
06329209,10106575
06329209,10114028
06329209,10131934
06329209,10222386
06329210,09403141
06329210,09409139
06329210,09555388
06329210,09833761
06329210,09839894
06329210,09889423
06329210,10040048
06329210,10053688
06329531,07855293
06329531,09808538
06329645,10092905
06329645,10201331
06329661,06403970
06329661,06583424
06329661,06646271
06329661,06740871
06329661,06825929
06329661,06914229
06329661,06956203
06329661,06970240
06329661,07054003
06329661,07135667
06329661,07247494
06329661,07463353
06329661,07491924
06329661,08018593
06329661,08425861
06329661,09366631
06329661,09494519
06329661,09550985
06329661,09889449
06330062,06956651
06330062,07012694
06330062,07449343
06330062,09651487
06330063,07184148
06330063,07190464
06330063,07242480
06330063,07365858
06330063,07474408
06330063,08334982
06330063,09528817
06330064,07027676
06330064,07679749
06330464,06627177
06330464,06711423
06330464,06862465
06330464,07133710
06330464,07171312
06330464,07375347
06330464,07390667
06330464,07407811
06330464,07452457
06330464,07470420
06330464,07488601
06330464,07494816
06330464,07556723
06330464,07569126
06330464,07597793
06330464,07604721
06330464,07632228
06330464,07641857
06330464,07645373
06330464,07645421
06330464,07695973
06330464,07718439
06330464,07787923
06330464,07860545
06330464,07875293
06330464,07977112
06330464,08008088
06330464,08029765
06330464,08058077
06330464,08060174
06330464,08083993
06330464,08092668
06330464,08148164
06330464,08155723
06330464,08206565
06330464,08224413
06330464,08233953
06330464,08287453
06330464,08293538
06330464,08298828
06330464,08306598
06330464,08313957
06330464,08391945
06330464,08404100
06330464,08466286
06330464,08473021
06330464,08507289
06330464,08509871
06330464,08527025
06330464,08586373
06330464,08647489
06330464,08663442
06330464,08744546
06330464,08840552
06330464,08859293
06330464,08886273
06330464,09328371
06330464,09410915
06330464,09410917
06330464,09439589
06330464,09451908
06330464,09788766
06330464,09801574
06330464,09931067
06330464,09999899
06330464,10022078
06330464,10039480
06330464,10067082
06330464,10154807
06331244,06478938
06331244,07200495
06331244,07359802
06331244,07966132
06331244,08394330
06331244,09084546
06331273,07164533
06331273,07338811
06331273,07349158
06331273,07602952
06331273,07623624
06331273,07659983
06331273,07843567
06331273,07872804
06331273,07901630
06331273,07923260
06331273,07935659
06331273,08049893
06331273,08219327
06331273,08283176
06331273,08900856
06331273,09078426
06331273,09376709
06331273,09845489
06331273,09999217
06331274,06495016
06331274,06602400
06331274,06642046
06331274,06824669
06331274,06856161
06331274,07241419
06331274,07267948
06331274,07857957
06331274,07858034
06331274,07908088
06331274,08083916
06331274,08263022
06331274,08585971
06331274,09435802
06331275,06632612
06331275,07576862
06331275,07812956
06331277,09594089
06331389,06797464
06331389,07232657
06331389,07507527
06331396,06573369
06331396,06882742
06331396,06897015
06331396,06998228
06331396,07008769
06331396,07081340
06331396,07215804
06331396,07344832
06331396,07700573
06331396,07781182
06331396,07838224
06331396,07858304
06331396,07972772
06331396,08071286
06331396,08206919
06331396,08741605
06331396,08808994
06331396,09605318
06331396,10241114
06331398,07795009
06331398,07811809
06331398,07939313
06331398,08431388
06331398,08592202
06331398,08945840
06331398,08956857
06331398,08993245
06331398,09040287
06331398,09618505
06331398,09671403
06331398,09797892
06331408,06737038
06331408,07153491
06331411,07309589
06331438,06861251
06331438,07091049
06331438,07118855
06331438,07169550
06331438,07179654
06331438,07214530
06331438,07223368
06331438,07223534
06331438,07303875
06331438,07390461
06331438,07460222
06331438,07485453
06331438,07521226
06331438,07651841
06331438,07695979
06331438,07709783
06331438,07738086
06331438,07741031
06331438,07771922
06331438,07781172
06331438,07829328
06331438,07851209
06331438,07867369
06331438,07888292
06331438,07901632
06331438,08110349
06331438,08148164
06331438,08298828
06331438,08454894
06331438,08557604
06331438,08586373
06331438,08679853
06331438,08703504
06331438,09274100
06331438,09714952
06331439,06949176
06331439,07033542
06331439,07070592
06331439,07074327
06331439,07152616
06331439,07220549
06331439,07297518
06331439,07351303
06331439,07445766
06331439,07605002
06331439,07635562
06331439,07666593
06331439,07892221
06331439,07918842
06331439,08030057
06331439,08202492
06331439,08409527
06331439,08475737
06331439,08567425
06331439,08580569
06331439,08591829
06331439,08765062
06331439,08802445
06331439,08915259
06331439,08932523
06331439,09075047
06331439,09075051
06331439,09116124
06331439,09234888
06331439,09255866
06331439,09278321
06331439,09555408
06331439,09588027
06331439,09643182
06331439,09682376
06331439,09731291
06331439,09827563
06331439,09827564
06331439,09861980
06331439,09868978
06331439,09878324
06331439,09981266
06331441,06547943
06331441,06589779
06331441,06596237
06331441,06602702
06331441,06649403
06331441,06713298
06331441,06762061
06331441,06824987
06331441,06884626
06331441,06908770
06331441,07022517
06331441,07202026
06331441,07205104
06331441,07316899
06331441,07338763
06331441,07405073
06331441,07491552
06331441,07537934
06331441,07651868
06331441,07773223
06331441,07829313
06331441,07875442
06331441,07932213
06331441,07972494
06331441,08101431
06331441,08105849
06331441,08257967
06331441,08261598
06331441,08288167
06331441,08501122
06331441,08691147
06331441,08784752
06331441,08940298
06331441,09096890
06331441,09102979
06331441,09217179
06331441,09527919
06331441,09557318
06331441,09804120
06331441,09874501
06331441,09878328
06331441,09950323
06331618,09297035
06331618,09303287
06331618,09309562
06331618,09388456
06331618,10202638
06332363,07276283
06332363,07892414
06332363,08142723
06332363,09417237
06332363,10209266
06332540,07723116
06332541,08227257
06332541,08387803
06332541,08507293
06332541,08865476
06332541,09752114
06332541,09783775
06332541,09835540
06333093,07214847
06333093,07230153
06333093,08093444
06333093,08318282
06333157,07494791
06333157,08078408
06333157,08435738
06333157,08822167
06333157,09012163
06333157,09121851
06333157,09176126
06333157,09250229
06333157,09435793
06333157,09619627
06333157,09632102
06333157,09664702
06333157,09719990
06333157,09810704
06333157,09857366
06333157,09952240
06333157,10018643
06333177,07994296
06333196,06514764
06333196,06908768
06333200,06478938
06333200,07435384
06333200,08030057
06333200,08202492
06333200,08222049
06333200,08409527
06333200,08475737
06333200,08567425
06333200,08580569
06333200,08591829
06333200,08765062
06333200,08802445
06333200,08915259
06333200,08932523
06333200,09075047
06333200,09075051
06333200,09116124
06333200,09234888
06333200,09255866
06333200,09555408
06333200,09588027
06333200,09592505
06333200,09643182
06333200,09682376
06333200,09731291
06333200,09827563
06333200,09827564
06333200,09849455
06333200,09861980
06333200,09878324
06333200,09981266
06333200,10082507
06333200,10159978
06334980,07452725
06334980,07659109
06334980,07935524
06334980,08859271
06334980,09040288
06334980,09186677
06334980,09259734
06334980,09618139
06334980,09855558
06334980,10010887
06334980,10071376
06335155,07001727
06335155,07927579
06335155,08019550
06335155,08623606
06335155,09121060
06335155,09121062
06335155,09127314
06335155,09388463
06335155,09388464
06335155,09410199
06335155,09410200
06335155,09605310
06335155,09708358
06335155,09718852
06335155,09719139
06335155,09725480
06335155,09868985
06335164,07468244
06335173,08268964
06335173,09250243
06335173,09285369
06335173,09624524
06335173,09664683
06335198,07455667
06335198,07910151
06335198,08211092
06335205,07070937
06335205,07449338
06335205,07473558
06335205,08507259
06335205,09121849
06335205,09739773
06335429,06730520
06335429,06759207
06335429,06821744
06335429,06984718
06335429,07270801
06335429,07416854
06335429,07666987
06335429,08071328
06335429,08227205
06335429,09816930
06335824,07220549
06335824,07297518
06335824,07528374
06335824,07635562
06335824,07666593
06335824,07843567
06335824,07858382
06335824,07872804
06335824,07901630
06335824,07923260
06335824,08049893
06335824,08351026
06335824,09868978
06337097,08182918
06337097,08268417
06337097,09410059
06337185,07220549
06337185,07297518
06337185,07635562
06337185,07666593
06337185,09822395
06337185,09868978
06337185,10190164
06337188,06872521
06337188,06946249
06337188,07220549
06337188,07297518
06337188,07635562
06337188,07666593
06337188,09868978
06337189,07422903
06337189,07732210
06337189,08288121
06337189,08512978
06337189,08652803
06337189,09029138
06337189,09040255
06337189,09835527
06337189,10107727
06337393,06838447
06337393,06855501
06337739,08711354
06337740,06949176
06337740,07070681
06337740,07105812
06337740,07391020
06337740,09943847
06338802,06491873
06338802,07019267
06338802,08222048
06338802,08968682
06338802,09194865
06338802,09329194
06338802,09528920
06338802,10081013
06338820,06582662
06338820,06878555
06338820,07420659
06338820,07428200
06338820,07517494
06338820,07758810
06338820,08048623
06338820,08208146
06338820,08383342
06338820,08623597
06338820,09126165
06338943,07217813
06338968,06951715
06338968,07023544
06338968,07070987
06338968,07083985
06338968,07101660
06338968,07142296
06338968,07148964
06338968,07153702
06338968,07158230
06338968,07170599
06338968,07175980
06338968,07202076
06338968,07217574
06338968,07264973
06338968,07292336
06338968,07298477
06338968,07300803
06338968,07301628
06338968,07309614
06338968,07312090
06338968,07327454
06338968,07371562
06338968,07422891
06338968,07429492
06338968,07435385
06338968,07497992
06338968,07534578
06338968,07575939
06338968,07611836
06338968,07615339
06338968,07718440
06338968,07875434
06338968,07923239
06338968,07927789
06338968,07927822
06338968,07935520
06338968,08101423
06338968,08111401
06338968,08202735
06338968,08247240
06338968,08257936
06338968,08298780
06338968,08372592
06338968,08514391
06338968,08551716
06338968,08580578
06338968,09134307
06338968,09316637
06338968,09366645
06338968,09778267
06338968,09829491
06339473,06937323
06339473,06992769
06339473,07061594
06339473,07110094
06339473,07152616
06339473,07200088
06339473,07221632
06339473,07405831
06339473,07428200
06339473,07522282
06339473,07659968
06339473,07663092
06339473,07787126
06339473,07910356
06339473,08072585
06339473,08298831
06339473,08502004
06340421,06811659
06340421,06814845
06340421,06969451
06340421,07052591
06340421,07813780
06340421,08224413
06340421,08306598
06340421,08391945
06340421,08473021
06340421,09163273
06340421,09541519
06340428,06790327
06340428,06858433
06340428,07390667
06340428,07407811
06340428,07452457
06340428,07488601
06340428,07494816
06340428,07556723
06340428,07569126
06340428,07597793
06340428,07604721
06340428,07645373
06340428,07645421
06340428,07678261
06340428,07718439
06340428,07879618
06340428,07955492
06340428,07977112
06340428,08058077
06340428,08083993
06340428,08092668
06340428,08148164
06340428,08287703
06340428,08293538
06340428,08298828
06340428,08404100
06340428,08507289
06340428,08524055
06340428,08551308
06340428,08586373
06340428,08647489
06340428,08663442
06340428,08679853
06340428,08834702
06340428,08859293
06340428,09213012
06340428,09285335
06340428,09360446
06340428,09410913
06340428,09410915
06340428,09410917
06340428,09719956
06340428,10067082
06340428,10184931
06340566,07250257
06340570,06479239
06340570,09988663
06340572,07183113
06340572,07214505
06340572,07256009
06340572,07695900
06340572,07713690
06340572,08389263
06340588,07108891
06340588,07164533
06340588,07291497
06340588,07338811
06340588,07349158
06340588,07384387
06340588,07510841
06340588,07572642
06340588,07602952
06340588,07604999
06340588,07612020
06340588,07623624
06340588,07635594
06340588,07659983
06340588,07843567
06340588,07872804
06340588,07901630
06340588,07901897
06340588,07923260
06340588,07935659
06340588,07981362
06340588,08049893
06340588,08101402
06340588,08202697
06340588,08224413
06340588,08306598
06340588,08361385
06340588,08391945
06340588,08473021
06340588,08551786
06340588,08597729
06340588,08628952
06340588,08679407
06340588,08741230
06340588,08741630
06340588,08795967
06340588,08796186
06340588,08841076
06340588,08845963
06340588,09075046
06340588,09131884
06340588,09176126
06340588,09303286
06340588,09360476
06340588,09399795
06340588,09459200
06340588,09772291
06340588,09805165
06340588,09829491
06340588,09945837
06340588,10130283
06340588,10156579
06340589,06632660
06340589,06669911
06340589,06833238
06340589,07152616
06340589,07169602
06340589,07332348
06340589,07455815
06340589,07666362
06340589,08274650
06340589,08383057
06340589,08482730
06340589,08591836
06340589,08628730
06340589,09012208
06340589,09174210
